word	start_time	end_time	vowel_start	vowel_end	nasal_start	nasal_end	next_seg	next_seg_start	next_seg_end	chunk_start	chunk_end	nwords	idstring
UM	1135.088	1135.449	1135.088	1135.409	1135.409	1135.449	sp	1135.449	1135.944	1135.088	1135.449	4825	PH81-0-13-
UM	1142.519	1142.759	1142.519	1142.659	1142.659	1142.759	AH1	1142.759	1142.918	1142.368	1143.498	4825	PH81-0-13-
UM	1150.079	1150.639	1150.079	1150.498	1150.498	1150.639	IH1	1150.639	1150.708	1150.079	1152.539	4825	PH81-0-13-
UM	1155.883	1156.393	1155.883	1156.363	1156.363	1156.393	sp	1156.393	1156.774	1153.313	1156.393	4825	PH81-0-13-
UM	1169.219	1169.549	1169.219	1169.409	1169.409	1169.549	sp	1169.549	1169.793	1168.779	1169.549	4825	PH81-0-13-
UM	1173.203	1173.293	1173.203	1173.263	1173.263	1173.293	sp	1173.293	1174.178	1169.793	1173.293	4825	PH81-0-13-
UM	1178.489	1178.899	1178.489	1178.839	1178.839	1178.899	sp	1178.899	1180.903	1176.399	1178.899	4825	PH81-0-13-
UH	1190.256	1190.596	1190.256	1190.596			S	1190.596	1190.766	1189.026	1193.866	4825	PH81-0-13-
UH	1197.279	1197.639	1197.279	1197.639			sp	1197.639	1201.003	1194.379	1197.639	4825	PH81-0-13-
UM	1209.133	1209.283	1209.133	1209.253	1209.253	1209.283	sp	1209.283	1209.423	1207.312	1210.343	4825	PH81-0-13-
UM	1215.707	1215.997	1215.707	1215.918	1215.918	1215.997	K	1215.997	1216.088	1214.107	1219.098	4825	PH81-0-13-
UM	1274.643	1275.003	1274.643	1274.933	1274.933	1275.003	sp	1275.003	1275.063	1271.231	1275.433	4825	PH81-0-13-
UH	1277.013	1277.313	1277.013	1277.313			sp	1277.313	1277.951	1275.733	1277.313	4825	PH81-0-13-
AND_UM	1299.888	1300.278	1299.888	1300.148	1300.148	1300.278	sp	1300.278	1301.651	1297.977	1300.278	4825	PH81-0-13-
UM	1303.641	1303.971	1303.641	1303.781	1303.781	1303.971	sp	1303.971	1304.131	1301.651	1305.111	4825	PH81-0-13-
AND_UM	1342.803	1343.192	1342.803	1343.062	1343.062	1343.192	sp	1343.192	1344.588	1342.503	1343.192	4825	PH81-0-13-
UM	1394.869	1395.179	1394.869	1395.098	1395.098	1395.179	Y	1395.179	1395.279	1394.409	1395.489	4825	PH81-0-13-
AND_UM	1424.331	1424.771	1424.331	1424.591	1424.591	1424.771	sp	1424.771	1424.871	1424.151	1425.791	4825	PH81-0-13-
UH	1425.571	1425.791	1425.571	1425.791			sp	1425.791	1427.723	1424.151	1425.791	4825	PH81-0-13-
UM	1439.861	1439.921	1439.861	1439.891	1439.891	1439.921	HH	1439.921	1439.951	1437.271	1442.721	4825	PH81-0-13-
UM	1440.191	1440.371	1440.191	1440.291	1440.291	1440.371	HH	1440.371	1440.401	1437.271	1442.721	4825	PH81-0-13-
UM	1447.348	1447.688	1447.348	1447.568	1447.568	1447.688	sp	1447.688	1447.738	1446.818	1450.428	4825	PH81-0-13-
UM	1488.563	1488.922	1488.563	1488.863	1488.863	1488.922	sp	1488.922	1489.032	1488.203	1491.073	4825	PH81-0-13-
AND_UM	1506.494	1506.794	1506.494	1506.764	1506.764	1506.794	sp	1506.794	1507.023	1506.314	1506.794	4825	PH81-0-13-
AND_UM	1524.943	1525.453	1524.943	1525.313	1525.313	1525.453	sp	1525.453	1525.654	1524.773	1525.453	4825	PH81-0-13-
AND_UM	1527.553	1527.774	1527.553	1527.734	1527.734	1527.774	sp	1527.774	1528.818	1525.654	1527.774	4825	PH81-0-13-
UM	1540.553	1540.653	1540.553	1540.623	1540.623	1540.653	sp	1540.653	1541.919	1538.433	1540.653	4825	PH81-0-13-
UM	1556.688	1556.998	1556.688	1556.858	1556.858	1556.998	sp	1556.998	1557.067	1556.538	1558.898	4825	PH81-0-13-
UM	1559.976	1560.126	1559.976	1560.096	1560.096	1560.126	sp	1560.126	1560.493	1559.326	1560.126	4825	PH81-0-13-
AND_UM	1568.85	1569.091	1568.85	1569.0	1569.0	1569.091	sp	1569.091	1569.401	1568.301	1569.091	4825	PH81-0-13-
UM	1577.284	1577.534	1577.284	1577.474	1577.474	1577.534	sp	1577.534	1577.916	1577.063	1577.534	4825	PH81-0-13-
UM	1594.788	1595.067	1594.788	1594.967	1594.967	1595.067	sp	1595.067	1595.566	1594.358	1595.067	4825	PH81-0-13-
AND_UM	1602.209	1602.439	1602.209	1602.359	1602.359	1602.439	W	1602.439	1602.499	1602.109	1604.269	4825	PH81-0-13-
UM	1604.049	1604.269	1604.049	1604.219	1604.219	1604.269	sp	1604.269	1605.091	1602.109	1604.269	4825	PH81-0-13-
UM	1610.394	1610.584	1610.394	1610.534	1610.534	1610.584	sp	1610.584	1612.144	1610.234	1610.584	4825	PH81-0-13-
UM	1649.956	1650.216	1649.956	1650.135	1650.135	1650.216	sp	1650.216	1650.771	1649.546	1650.216	4825	PH81-0-13-
UM	1655.234	1655.414	1655.234	1655.354	1655.354	1655.414	Y	1655.414	1655.514	1655.114	1657.264	4825	PH81-0-13-
AND_UM	1670.929	1671.179	1670.929	1671.149	1671.149	1671.179	sp	1671.179	1671.731	1668.219	1671.179	4825	PH81-0-13-
UM	1676.521	1676.771	1676.521	1676.691	1676.691	1676.771	P	1676.771	1676.891	1675.701	1677.731	4825	PH81-0-13-
UH	1680.618	1681.128	1680.618	1681.128			sp	1681.128	1681.898	1680.618	1681.128	4825	PH81-0-13-
UM	1696.471	1696.671	1696.471	1696.641	1696.641	1696.671	sp	1696.671	1697.538	1693.781	1696.671	4825	PH81-0-13-
UM	1716.751	1716.921	1716.751	1716.871	1716.871	1716.921	sp	1716.921	1717.593	1716.491	1716.921	4825	PH81-0-13-
UM	1719.551	1720.021	1719.551	1719.971	1719.971	1720.021	sp	1720.021	1720.331	1719.551	1720.021	4825	PH81-0-13-
UM	1745.389	1745.559	1745.389	1745.489	1745.489	1745.559	Y	1745.559	1745.669	1742.479	1747.829	4825	PH81-0-13-
UM	1750.536	1750.846	1750.536	1750.816	1750.816	1750.846	sp	1750.846	1751.644	1748.136	1750.846	4825	PH81-0-13-
UH	1758.578	1758.988	1758.578	1758.988			M	1758.988	1759.157	1758.578	1759.298	4825	PH81-0-13-
UH	1763.898	1764.067	1763.898	1764.067			W	1764.067	1764.288	1763.898	1767.778	4825	PH81-0-13-
UM	1766.538	1766.718	1766.538	1766.678	1766.678	1766.718	sp	1766.718	1766.768	1763.898	1767.778	4825	PH81-0-13-
UM	1770.136	1770.376	1770.136	1770.346	1770.346	1770.376	sp	1770.376	1770.486	1768.136	1772.276	4825	PH81-0-13-
AND_UM	1777.068	1777.298	1777.068	1777.268	1777.268	1777.298	sp	1777.298	1777.548	1776.928	1777.298	4825	PH81-0-13-
UM	1779.391	1779.661	1779.391	1779.611	1779.611	1779.661	M	1779.661	1779.751	1779.391	1783.981	4825	PH81-0-13-
UM	1795.068	1795.388	1795.068	1795.248	1795.248	1795.388	sp	1795.388	1795.866	1792.048	1795.388	4825	PH81-0-13-
UM	1796.266	1796.466	1796.266	1796.386	1796.386	1796.466	B	1796.466	1796.515	1795.866	1801.376	4825	PH81-0-13-
UM	145.573	145.993	145.573	145.933	145.933	145.993	sp	145.993	147.298	145.573	145.993	2351	PH81-0-2-
UH	479.006	479.036	479.006	479.036			AH1	479.036	479.116	479.006	479.116	2351	PH81-0-2-
UH	479.036	479.116	479.036	479.116			sp	479.116	482.193	479.006	479.116	2351	PH81-0-2-
UM	547.888	548.188	547.888	548.158	548.158	548.188	sp	548.188	550.599	547.888	548.188	2351	PH81-0-2-
UM	553.911	554.301	553.911	554.231	554.231	554.301	sp	554.301	556.883	553.911	554.301	2351	PH81-0-2-
UM	749.666	750.125	749.666	750.066	750.066	750.125	sp	750.125	753.051	749.296	750.125	2351	PH81-0-2-
UM	860.598	861.138	860.598	860.978	860.978	861.138	sp	861.138	863.083	860.598	861.138	2351	PH81-0-2-
UM	871.787	871.988	871.787	871.917	871.917	871.988	sp	871.988	872.448	871.787	871.988	2351	PH81-0-2-
UH	919.533	919.683	919.533	919.683			sp	919.683	923.943	919.533	919.683	2351	PH81-0-2-
UH	1138.894	1139.124	1138.894	1139.124			sp	1139.124	1139.274	1138.894	1139.643	2351	PH81-0-2-
UH	1311.618	1311.708	1311.618	1311.708			AH1	1311.708	1311.798	1311.618	1311.998	2351	PH81-0-2-
UH	1311.708	1311.798	1311.708	1311.798			sp	1311.798	1311.938	1311.618	1311.998	2351	PH81-0-2-
UH	1311.938	1311.998	1311.938	1311.998			sp	1311.998	1313.246	1311.618	1311.998	2351	PH81-0-2-
UM	1313.246	1313.686	1313.246	1313.606	1313.606	1313.686	sp	1313.686	1321.003	1313.246	1313.686	2351	PH81-0-2-
UM	1321.612	1322.003	1321.612	1321.933	1321.933	1322.003	sp	1322.003	1323.154	1321.003	1322.003	2351	PH81-0-2-
UM	1453.301	1453.461	1453.301	1453.431	1453.431	1453.461	sp	1453.461	1457.317	1452.601	1453.461	2351	PH81-0-2-
UM	1461.483	1461.873	1461.483	1461.753	1461.753	1461.873	sp	1461.873	1467.784	1461.483	1461.873	2351	PH81-0-2-
UM	1467.784	1468.124	1467.784	1468.084	1468.084	1468.124	sp	1468.124	1470.238	1467.784	1468.124	2351	PH81-0-2-
UM	1551.423	1551.633	1551.423	1551.583	1551.583	1551.633	sp	1551.633	1560.006	1551.423	1551.633	2351	PH81-0-2-
UM	1649.438	1649.808	1649.438	1649.738	1649.738	1649.808	sp	1649.808	1650.208	1649.438	1649.808	2351	PH81-0-2-
UM	1680.348	1680.748	1680.348	1680.608	1680.608	1680.748	sp	1680.748	1688.126	1680.348	1680.748	2351	PH81-0-2-
UM	1726.443	1726.553	1726.443	1726.503	1726.503	1726.553	sp	1726.553	1730.246	1726.443	1726.553	2351	PH81-0-2-
AND_UM	1766.581	1766.691	1766.581	1766.661	1766.661	1766.691	sp	1766.691	1767.782	1766.381	1766.691	2351	PH81-0-2-
UH	8.193	8.672	8.193	8.672			sp	8.672	9.484	8.193	8.672	3107	PH81-0-3-
UH	19.261	19.761	19.261	19.761			sp	19.761	20.598	19.261	19.761	3107	PH81-0-3-
UH	23.532	23.823	23.532	23.823			sp	23.823	24.353	21.873	23.823	3107	PH81-0-3-
UH	89.193	89.483	89.193	89.483			F	89.483	89.623	89.193	90.633	3107	PH81-0-3-
UH	120.053	120.232	120.053	120.232			L	120.232	120.362	119.463	121.503	3107	PH81-0-3-
UH	123.608	123.988	123.608	123.988			sp	123.988	126.179	122.798	123.988	3107	PH81-0-3-
UH	150.439	150.878	150.439	150.878			sp	150.878	151.661	150.439	150.878	3107	PH81-0-3-
UH	152.431	152.801	152.431	152.801			sp	152.801	153.726	152.091	152.801	3107	PH81-0-3-
UH	177.573	177.963	177.573	177.963			sp	177.963	178.123	177.573	178.473	3107	PH81-0-3-
UH	190.704	191.063	190.704	191.063			sp	191.063	191.508	190.374	191.063	3107	PH81-0-3-
UH	192.968	193.228	192.968	193.228			sp	193.228	193.651	191.508	193.228	3107	PH81-0-3-
UH	201.096	201.326	201.096	201.326			sp	201.326	201.466	201.096	201.646	3107	PH81-0-3-
UH	209.298	209.568	209.298	209.568			sp	209.568	210.114	208.827	209.568	3107	PH81-0-3-
UH	224.723	224.973	224.723	224.973			sp	224.973	226.168	223.763	224.973	3107	PH81-0-3-
UH	321.665	322.026	321.665	322.026			sp	322.026	322.429	320.736	322.026	3107	PH81-0-3-
UH	351.873	352.174	351.873	352.174			sp	352.174	352.828	350.244	352.174	3107	PH81-0-3-
UH	374.276	374.496	374.276	374.496			sp	374.496	375.109	372.026	374.496	3107	PH81-0-3-
UH	417.394	417.634	417.394	417.634			sp	417.634	429.703	417.394	417.634	3107	PH81-0-3-
UH	448.558	449.047	448.558	449.047			sp	449.047	449.298	448.558	449.047	3107	PH81-0-3-
UH	455.618	455.948	455.618	455.948			sp	455.948	456.858	455.618	455.948	3107	PH81-0-3-
UM	469.049	469.199	469.049	469.109	469.109	469.199	sp	469.199	469.349	469.049	469.568	3107	PH81-0-3-
UH	485.668	486.079	485.668	486.079			sp	486.079	489.198	485.668	486.079	3107	PH81-0-3-
UH	680.356	680.746	680.356	680.746			DH	680.746	680.806	680.006	684.376	3107	PH81-0-3-
UH	824.038	824.208	824.038	824.208			sp	824.208	824.874	824.038	824.208	3107	PH81-0-3-
UH	839.499	839.859	839.499	839.859			sp	839.859	839.909	839.258	840.809	3107	PH81-0-3-
UH	853.089	853.289	853.089	853.289			sp	853.289	853.369	853.089	854.938	3107	PH81-0-3-
UH	876.936	877.156	876.936	877.156			sp	877.156	877.366	876.616	877.156	3107	PH81-0-3-
UH	947.452	947.743	947.452	947.743			sp	947.743	948.156	946.943	947.743	3107	PH81-0-3-
UH	995.813	996.083	995.813	996.083			sp	996.083	996.995	995.583	996.083	3107	PH81-0-3-
UH	1056.288	1056.628	1056.288	1056.628			sp	1056.628	1057.288	1056.178	1056.628	3107	PH81-0-3-
UH	1081.268	1081.567	1081.268	1081.567			sp	1081.567	1083.736	1080.888	1081.567	3107	PH81-0-3-
UH	1096.008	1096.308	1096.008	1096.308			sp	1096.308	1096.958	1094.488	1096.308	3107	PH81-0-3-
UH	1101.214	1101.384	1101.214	1101.384			K	1101.384	1101.534	1100.913	1102.244	3107	PH81-0-3-
UH	1144.856	1145.086	1144.856	1145.086			sp	1145.086	1150.533	1144.856	1145.086	3107	PH81-0-3-
UH	1173.023	1173.352	1173.023	1173.352			sp	1173.352	1173.824	1171.983	1173.352	3107	PH81-0-3-
UH	1218.069	1218.429	1218.069	1218.429			sp	1218.429	1218.668	1217.529	1218.429	3107	PH81-0-3-
UH	1231.279	1231.559	1231.279	1231.559			sp	1231.559	1233.258	1230.969	1231.559	3107	PH81-0-3-
UH	1402.796	1402.836	1402.796	1402.836			sp	1402.836	1402.856	1402.176	1404.156	3107	PH81-0-3-
UH	1418.616	1418.915	1418.616	1418.915			DH	1418.915	1418.986	1418.335	1419.986	3107	PH81-0-3-
UH	1454.469	1454.679	1454.469	1454.679			L	1454.679	1454.748	1454.229	1458.479	3107	PH81-0-3-
UH	1454.949	1455.018	1454.949	1455.018			W	1455.018	1455.239	1454.229	1458.479	3107	PH81-0-3-
UH	1465.117	1465.418	1465.117	1465.418			sp	1465.418	1467.103	1463.497	1465.418	3107	PH81-0-3-
UH	1512.262	1512.533	1512.262	1512.533			P	1512.533	1512.693	1511.683	1514.443	3107	PH81-0-3-
UH	1526.731	1526.881	1526.731	1526.881			sp	1526.881	1527.121	1526.731	1526.881	3107	PH81-0-3-
UH	1560.659	1560.969	1560.659	1560.969			sp	1560.969	1562.039	1560.249	1560.969	3107	PH81-0-3-
UH	1580.434	1580.654	1580.434	1580.654			sp	1580.654	1580.804	1578.824	1581.534	3107	PH81-0-3-
UH	1585.674	1586.074	1585.674	1586.074			sp	1586.074	1586.313	1585.674	1586.074	3107	PH81-0-3-
UH	1632.663	1633.053	1632.663	1633.053			sp	1633.053	1633.631	1631.153	1633.053	3107	PH81-0-3-
UH	1678.641	1679.001	1678.641	1679.001			sp	1679.001	1680.023	1678.351	1679.001	3107	PH81-0-3-
UH	1724.053	1724.123	1724.053	1724.123			sp	1724.123	1724.213	1721.283	1724.653	3107	PH81-0-3-
UH	1750.236	1750.506	1750.236	1750.506			sp	1750.506	1755.203	1750.236	1750.506	3107	PH81-0-3-
UH	1791.586	1792.175	1791.586	1792.175			sp	1792.175	1795.003	1791.586	1792.175	3107	PH81-0-3-
UM	24.218	24.747	24.218	24.708	24.708	24.747	sp	24.747	25.468	23.648	24.747	3420	PH81-0-4-
UH	74.068	74.338	74.068	74.338			HH	74.338	74.418	74.068	74.508	3420	PH81-0-4-
UH	118.698	120.408	118.698	120.408			sp	120.408	120.577	118.698	120.918	3420	PH81-0-4-
AND_UM	235.688	236.168	235.688	236.078	236.078	236.168	sp	236.168	236.688	233.758	236.168	3420	PH81-0-4-
UH	290.773	290.963	290.773	290.963			B	290.963	291.053	290.773	291.763	3420	PH81-0-4-
UH	407.958	409.078	407.958	409.078			AY1	409.078	409.108	407.958	410.138	3420	PH81-0-4-
UM	418.818	419.318	418.818	419.138	419.138	419.318	sp	419.318	421.088	418.818	419.318	3420	PH81-0-4-
UH	537.288	537.608	537.288	537.608			ns	537.608	538.348	537.288	539.378	3420	PH81-0-4-
UH	541.403	541.453	541.403	541.453			HH	541.453	541.513	541.033	541.703	3420	PH81-0-4-
UM	649.863	650.063	649.863	649.903	649.903	650.063	AH0	650.063	650.093	649.863	651.473	3420	PH81-0-4-
UH	667.563	667.853	667.563	667.853			sp	667.853	667.913	665.943	668.163	3420	PH81-0-4-
UH	736.767	736.958	736.767	736.958			HH	736.958	737.018	736.767	737.108	3420	PH81-0-4-
UM	757.308	757.428	757.308	757.338	757.338	757.428	Y	757.428	757.638	757.048	758.458	3420	PH81-0-4-
AND_UH	807.898	808.238	807.898	808.238			AY1	808.238	808.268	807.658	811.538	3420	PH81-0-4-
UH	840.018	840.158	840.018	840.158			AH1	840.158	840.268	839.528	841.268	3420	PH81-0-4-
UH	840.158	840.268	840.158	840.268			AA1	840.268	840.398	839.528	841.268	3420	PH81-0-4-
UH	840.398	840.438	840.398	840.438			sp	840.438	840.628	839.528	841.268	3420	PH81-0-4-
UH	840.848	840.878	840.848	840.878			IY1	840.878	841.058	839.528	841.268	3420	PH81-0-4-
UH	857.288	857.588	857.288	857.588			sp	857.588	860.108	857.288	857.588	3420	PH81-0-4-
UM	860.108	860.598	860.108	860.568	860.568	860.598	sp	860.598	861.618	860.108	860.598	3420	PH81-0-4-
UH	866.288	866.438	866.288	866.438			sp	866.438	868.318	866.288	866.438	3420	PH81-0-4-
AND_UM	909.438	909.767	909.438	909.708	909.708	909.767	sp	909.767	910.568	909.218	909.767	3420	PH81-0-4-
UM	917.118	917.428	917.118	917.398	917.398	917.428	sp	917.428	918.048	916.528	917.428	3420	PH81-0-4-
UH	1175.383	1175.763	1175.383	1175.763			JH	1175.763	1175.812	1175.383	1176.732	3420	PH81-0-4-
UH	1223.793	1224.123	1223.793	1224.123			P	1224.123	1224.233	1222.653	1225.893	3420	PH81-0-4-
UM	1284.663	1284.953	1284.663	1284.893	1284.893	1284.953	AH1	1284.953	1285.123	1284.663	1287.553	3420	PH81-0-4-
UM	1284.953	1285.172	1284.953	1285.123	1285.123	1285.172	N	1285.172	1285.363	1284.663	1287.553	3420	PH81-0-4-
UH	1382.793	1382.863	1382.793	1382.863			Y	1382.863	1382.893	1382.793	1384.572	3420	PH81-0-4-
UH	1582.228	1582.488	1582.228	1582.488			HH	1582.488	1582.518	1581.318	1586.418	3420	PH81-0-4-
UH	28.308	28.708	28.308	28.708			sp	28.708	29.348	28.308	28.708	2514	PH81-0-5-
UH	82.272	82.593	82.272	82.593			sp	82.593	83.512	82.272	82.593	2514	PH81-0-5-
UH	85.633	86.143	85.633	86.143			sp	86.143	86.298	83.512	87.658	2514	PH81-0-5-
UH	120.97	121.0	120.97	121.0			sp	121.0	121.29	120.97	121.0	2514	PH81-0-5-
UH	181.853	182.533	181.853	182.533			L	182.533	182.583	181.853	183.603	2514	PH81-0-5-
UH	248.884	249.094	248.884	249.094			sp	249.094	249.314	248.534	249.094	2514	PH81-0-5-
UH	269.184	269.523	269.184	269.523			sp	269.523	269.723	269.034	270.604	2514	PH81-0-5-
UH	322.104	322.545	322.104	322.545			sp	322.545	324.405	322.104	322.545	2514	PH81-0-5-
UH	351.595	352.055	351.595	352.055			sp	352.055	353.285	351.595	352.055	2514	PH81-0-5-
UH	357.002	357.062	357.002	357.062			sp	357.062	357.252	357.002	359.012	2514	PH81-0-5-
UH	566.063	566.394	566.063	566.394			AY1	566.394	566.584	566.063	569.224	2514	PH81-0-5-
UH	575.274	575.584	575.274	575.584			AY1	575.584	575.784	575.274	576.154	2514	PH81-0-5-
UH	595.334	595.824	595.334	595.824			sp	595.824	605.014	595.334	595.824	2514	PH81-0-5-
UH	612.054	612.493	612.054	612.493			sp	612.493	615.964	612.054	612.493	2514	PH81-0-5-
UH	621.774	622.094	621.774	622.094			DH	622.094	622.124	619.554	622.464	2514	PH81-0-5-
UH	667.144	667.644	667.144	667.644			sp	667.644	669.014	667.144	667.644	2514	PH81-0-5-
UH	681.364	681.814	681.364	681.814			sp	681.814	683.224	681.364	681.814	2514	PH81-0-5-
UH	755.544	756.064	755.544	756.064			sp	756.064	757.404	755.544	756.064	2514	PH81-0-5-
UH	781.51	782.041	781.51	782.041			sp	782.041	782.568	779.621	782.041	2514	PH81-0-5-
UH	783.968	784.388	783.968	784.388			G	784.388	784.478	782.568	787.058	2514	PH81-0-5-
UH	838.403	838.963	838.403	838.963			sp	838.963	840.843	838.403	838.963	2514	PH81-0-5-
UH	855.341	855.591	855.341	855.591			N	855.591	855.751	855.341	857.531	2514	PH81-0-5-
UH	879.571	880.021	879.571	880.021			sp	880.021	881.421	878.361	880.021	2514	PH81-0-5-
UH	890.721	891.201	890.721	891.201			sp	891.201	891.221	888.811	892.331	2514	PH81-0-5-
UH	893.141	893.351	893.141	893.351			sp	893.351	893.821	892.82	893.351	2514	PH81-0-5-
UH	898.841	899.001	898.841	899.001			sp	899.001	899.201	898.841	899.001	2514	PH81-0-5-
UH	899.201	899.291	899.201	899.291			sp	899.291	899.401	899.201	900.17	2514	PH81-0-5-
UH	920.062	920.281	920.062	920.281			sp	920.281	921.302	919.732	920.281	2514	PH81-0-5-
UH	966.673	966.773	966.673	966.773			sp	966.773	966.863	966.673	967.043	2514	PH81-0-5-
UH	982.503	983.033	982.503	983.033			sp	983.033	985.153	982.503	983.033	2514	PH81-0-5-
UH	1014.839	1015.219	1014.839	1015.219			D	1015.219	1015.239	1014.839	1016.939	2514	PH81-0-5-
UM	1022.054	1022.244	1022.054	1022.144	1022.144	1022.244	sp	1022.244	1022.634	1021.904	1022.244	2514	PH81-0-5-
UH	1040.344	1040.624	1040.344	1040.624			sp	1040.624	1040.994	1039.903	1040.624	2514	PH81-0-5-
UH	1051.8	1052.17	1051.8	1052.17			sp	1052.17	1053.949	1051.8	1052.17	2514	PH81-0-5-
UH	1085.13	1085.19	1085.13	1085.19			sp	1085.19	1086.13	1084.14	1085.19	2514	PH81-0-5-
UH	1088.05	1088.29	1088.05	1088.29			sp	1088.29	1088.53	1086.13	1088.29	2514	PH81-0-5-
UH	1160.756	1160.816	1160.756	1160.816			sp	1160.816	1160.906	1160.256	1161.915	2514	PH81-0-5-
UH	1170.416	1170.636	1170.416	1170.636			DH	1170.636	1170.696	1167.875	1171.926	2514	PH81-0-5-
UH	1196.751	1197.1	1196.751	1197.1			IH1	1197.1	1197.201	1196.571	1197.871	2514	PH81-0-5-
UH	1210.767	1210.987	1210.767	1210.987			K	1210.987	1211.097	1210.477	1211.787	2514	PH81-0-5-
UH	1212.786	1212.997	1212.786	1212.997			sp	1212.997	1213.637	1212.217	1212.997	2514	PH81-0-5-
UH	1213.637	1213.797	1213.637	1213.797			W	1213.797	1213.937	1213.637	1214.017	2514	PH81-0-5-
UM	1217.757	1217.967	1217.757	1217.896	1217.896	1217.967	sp	1217.967	1218.857	1217.327	1217.967	2514	PH81-0-5-
UH	1225.447	1225.827	1225.447	1225.827			sp	1225.827	1226.677	1220.957	1225.827	2514	PH81-0-5-
UH	1231.691	1232.11	1231.691	1232.11			sp	1232.11	1233.291	1231.271	1232.11	2514	PH81-0-5-
UM	1244.421	1244.621	1244.421	1244.501	1244.501	1244.621	sp	1244.621	1244.681	1242.59	1249.181	2514	PH81-0-5-
UH	1244.681	1245.121	1244.681	1245.121			Y	1245.121	1245.161	1242.59	1249.181	2514	PH81-0-5-
UH	1248.471	1248.671	1248.471	1248.671			S	1248.671	1248.841	1242.59	1249.181	2514	PH81-0-5-
UH	1267.839	1268.309	1267.839	1268.309			sp	1268.309	1269.175	1265.609	1268.309	2514	PH81-0-5-
